web-scraper-order,web-scraper-start-url,Data002,Data002-href,Noms,Prix,Adresse,Image-src
"1739060964-100","https://sn.coinafrique.com/categorie/moutons?page=9","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-2796870","Mouton Ladoum","8 500 000 CFA","Louga, Sénégal","https://images.coinafrique.com/thumb_4198188_uploaded_image1_1683021884.jpg"
"1739060966-101","https://sn.coinafrique.com/categorie/moutons?page=9","Mouton mâle fils - pur sang","https://sn.coinafrique.com/annonce/moutons/mouton-male-fils-pur-sang-2811883","Mouton mâle fils - pur sang","600 000 CFA","Louga, Sénégal",""
"1739060969-102","https://sn.coinafrique.com/categorie/moutons?page=9","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-2829249","Moutons","650 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739060972-103","https://sn.coinafrique.com/categorie/moutons?page=9","Femelle Azawad","https://sn.coinafrique.com/annonce/moutons/femelle-azawad-2836286","Femelle Azawad","100 000 CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_2836291_uploaded_image1_1608193594.jpg"
"1739060974-104","https://sn.coinafrique.com/categorie/moutons?page=9","Femelle Azawad","https://sn.coinafrique.com/annonce/moutons/femelle-azawad-2836291","Femelle Azawad","100 000 CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_2836291_uploaded_image1_1608193594.jpg"
"1739060977-105","https://sn.coinafrique.com/categorie/moutons?page=9","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-2836401","Mouton Ladoum","475 000 CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_4465409_uploaded_image1_1700496107.jpg"
"1739060979-106","https://sn.coinafrique.com/categorie/moutons?page=9","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2840303","Mouton","200 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4791149_uploaded_image1_1718136046.jpg"
"1739060982-107","https://sn.coinafrique.com/categorie/moutons?page=9","Mouton ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-2841419","Mouton ladoum","700 000 CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3332059_uploaded_image1_1631529827.jpg"
"1739060985-108","https://sn.coinafrique.com/categorie/moutons?page=9","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-2845111","Mouton Ladoum","Prix sur demande","Mbour, Sénégal","https://images.coinafrique.com/thumb_4905476_uploaded_image1_1724281103.jpg"
"1739060987-109","https://sn.coinafrique.com/categorie/moutons?page=9","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-2845558","Moutons","Prix sur demande","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_4061084_uploaded_image1_1674422780.jpg"
"1739060990-110","https://sn.coinafrique.com/categorie/moutons?page=9","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-2858185","Moutons","2 000 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5159269_uploaded_image1_1738163617.jpg"
"1739060993-111","https://sn.coinafrique.com/categorie/moutons?page=9","Mouton Azawate","https://sn.coinafrique.com/annonce/moutons/mouton-azawate-2860328","Mouton Azawate","300 000 CFA","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_2860328_uploaded_image1_1609342630.jpg"
"1739060995-112","https://sn.coinafrique.com/categorie/moutons?page=9","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-2861975","Mouton Ladoum","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739060997-113","https://sn.coinafrique.com/categorie/moutons?page=9","Moutons Ladoum","https://sn.coinafrique.com/annonce/moutons/moutons-ladoum-2872968","Moutons Ladoum","400 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3732517_uploaded_image1_1654690342.jpg"
"1739061000-114","https://sn.coinafrique.com/categorie/moutons?page=9","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-2873055","Mouton Ladoum","400 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3732517_uploaded_image1_1654690342.jpg"
"1739061003-115","https://sn.coinafrique.com/categorie/moutons?page=9","Moto assawat","https://sn.coinafrique.com/annonce/moutons/moto-assawat-2882279","Moto assawat","175 CFA","Kayar, Sénégal","https://images.coinafrique.com/thumb_2882279_uploaded_image1_1610319596.jpg"
"1739061006-116","https://sn.coinafrique.com/categorie/moutons?page=9","Mouton Azawat","https://sn.coinafrique.com/annonce/moutons/mouton-azawat-2885428","Mouton Azawat","250 000 CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_2885448_uploaded_image1_1610450831.jpg"
"1739061008-117","https://sn.coinafrique.com/categorie/moutons?page=9","Mouton Azawat","https://sn.coinafrique.com/annonce/moutons/mouton-azawat-2885448","Mouton Azawat","250 000 CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_2885448_uploaded_image1_1610450831.jpg"
"1739061011-118","https://sn.coinafrique.com/categorie/moutons?page=9","Chèvre","https://sn.coinafrique.com/annonce/moutons/chevre-2897354","Chèvre","50 000 CFA","Louga, Sénégal","https://images.coinafrique.com/thumb_2897354_uploaded_image1_1610964651.jpg"
"1739061013-119","https://sn.coinafrique.com/categorie/moutons?page=9","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2907814","Mouton","130 000 CFA","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_4202091_uploaded_image1_1683204935.jpg"
"1739061016-120","https://sn.coinafrique.com/categorie/moutons?page=9","Bélier azawak","https://sn.coinafrique.com/annonce/moutons/belier-azawak-2920865","Bélier azawak","300 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_2920865_uploaded_image1_1612027206.jpg"
"1739061018-121","https://sn.coinafrique.com/categorie/moutons?page=9","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2922356","Mouton","250 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5159269_uploaded_image1_1738163617.jpg"
"1739061021-122","https://sn.coinafrique.com/categorie/moutons?page=9","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2922361","Mouton","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5159269_uploaded_image1_1738163617.jpg"
"1739061023-123","https://sn.coinafrique.com/categorie/moutons?page=9","Mouton  Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-2923489","Mouton  Ladoum","1 500 000 CFA","Louga, Sénégal","https://images.coinafrique.com/thumb_4198188_uploaded_image1_1683021884.jpg"
"1739061026-124","https://sn.coinafrique.com/categorie/moutons?page=9","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-2923628","Moutons","250 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4969224_uploaded_image1_1727728741.jpg"
"1739061028-125","https://sn.coinafrique.com/categorie/moutons?page=9","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-2929439","Moutons","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5159269_uploaded_image1_1738163617.jpg"
"1739061031-126","https://sn.coinafrique.com/categorie/moutons?page=9","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2929533","Mouton","300 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5159269_uploaded_image1_1738163617.jpg"
"1739061033-127","https://sn.coinafrique.com/categorie/moutons?page=9","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-2931611","Moutons","200 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4969224_uploaded_image1_1727728741.jpg"
"1739061036-128","https://sn.coinafrique.com/categorie/moutons?page=9","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2931779","Mouton","250 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739061038-129","https://sn.coinafrique.com/categorie/moutons?page=9","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-2932586","Moutons","750 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5159269_uploaded_image1_1738163617.jpg"
"1739061040-130","https://sn.coinafrique.com/categorie/moutons?page=9","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-2934157","Moutons","750 000 CFA","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_4258464_uploaded_image1_1686868865.jpg"
"1739061043-131","https://sn.coinafrique.com/categorie/moutons?page=9","Moutons Ladoum","https://sn.coinafrique.com/annonce/moutons/moutons-ladoum-2934178","Moutons Ladoum","750 000 CFA","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_2934178_uploaded_image1_1612542098.jpg"
"1739061045-132","https://sn.coinafrique.com/categorie/moutons?page=9","Mouton ladoum sang ghandy - magistrat","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-sang-ghandy-magistrat-2936901","Mouton ladoum sang ghandy - magistrat","950 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_2936901_uploaded_image1_1612664090.jpg"
"1739061048-133","https://sn.coinafrique.com/categorie/moutons?page=9","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-2956672","Mouton Ladoum","100 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4969224_uploaded_image1_1727728741.jpg"
"1739061050-134","https://sn.coinafrique.com/categorie/moutons?page=9","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2959176","Mouton","175 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5144166_uploaded_image1_1737393386.jpg"
"1739061053-135","https://sn.coinafrique.com/categorie/moutons?page=9","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-2959533","Mouton Ladoum","450 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4705081_uploaded_image2_1713794349.jpeg"
"1739061055-136","https://sn.coinafrique.com/categorie/moutons?page=9","Mouton Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-2962083","Mouton Ladoum","1 200 000 CFA","Touba, Sénégal","https://images.coinafrique.com/thumb_3434097_uploaded_image1_1636701530.jpg"
"1739061059-137","https://sn.coinafrique.com/categorie/moutons?page=9","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2965030","Mouton","400 000 CFA","Diourbel, Sénégal","https://images.coinafrique.com/thumb_4748231_uploaded_image1_1715934057.jpg"
"1739061061-138","https://sn.coinafrique.com/categorie/moutons?page=9","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-2966096","Moutons","1 000 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4773721_uploaded_image1_1717238496.jpg"
"1739061063-139","https://sn.coinafrique.com/categorie/moutons?page=9","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2978859","Mouton","500 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_5159269_uploaded_image1_1738163617.jpg"
"1739061066-140","https://sn.coinafrique.com/categorie/moutons?page=9","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2981131","Mouton","Prix sur demande","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4739472_uploaded_image1_1715522415.jpg"
"1739061068-141","https://sn.coinafrique.com/categorie/moutons?page=9","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2986456","Mouton","250 000 CFA","Kaolack, Sénégal","https://images.coinafrique.com/thumb_3754057_uploaded_image1_1655926556.jpg"
"1739061071-142","https://sn.coinafrique.com/categorie/moutons?page=9","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2989832","Mouton","225 000 CFA","Kaolack, Sénégal","https://images.coinafrique.com/thumb_3754057_uploaded_image1_1655926556.jpg"
"1739061073-143","https://sn.coinafrique.com/categorie/moutons?page=9","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2992212","Mouton","230 000 CFA","Touba, Sénégal","https://images.coinafrique.com/thumb_3434097_uploaded_image1_1636701530.jpg"
"1739061076-144","https://sn.coinafrique.com/categorie/moutons?page=9","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2993929","Mouton","220 000 CFA","Kaolack, Sénégal","https://images.coinafrique.com/thumb_3754057_uploaded_image1_1655926556.jpg"
"1739061078-145","https://sn.coinafrique.com/categorie/moutons?page=9","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2995220","Mouton","225 000 CFA","Kaolack, Sénégal","https://images.coinafrique.com/thumb_3754057_uploaded_image1_1655926556.jpg"
"1739061081-146","https://sn.coinafrique.com/categorie/moutons?page=9","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-2996408","Mouton","180 000 CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4739472_uploaded_image1_1715522415.jpg"
"1739061083-147","https://sn.coinafrique.com/categorie/moutons?page=9","Femelle Ladoume","https://sn.coinafrique.com/annonce/moutons/femelle-ladoume-2997713","Femelle Ladoume","250 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3571469_uploaded_image1_1645100060.jpg"
"1739061086-148","https://sn.coinafrique.com/categorie/moutons?page=9","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3005044","Mouton","260 000 CFA","Pikine, Sénégal","https://images.coinafrique.com/thumb_4465409_uploaded_image1_1700496107.jpg"
"1739061088-149","https://sn.coinafrique.com/categorie/moutons?page=9","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3006395","Mouton","215 CFA","Touba, Sénégal","https://images.coinafrique.com/thumb_3434097_uploaded_image1_1636701530.jpg"
"1739061090-150","https://sn.coinafrique.com/categorie/moutons?page=9","Mouton Joe Biden à 12 mois","https://sn.coinafrique.com/annonce/moutons/mouton-joe-biden-a-12-mois-3012077","Mouton Joe Biden à 12 mois","1 000 000 CFA","Mbacke, Sénégal",""
"1739061093-151","https://sn.coinafrique.com/categorie/moutons?page=9","Mouton femelle","https://sn.coinafrique.com/annonce/moutons/mouton-femelle-3012233","Mouton femelle","90 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4678964_uploaded_image1_1712396100.jpg"
"1739061095-152","https://sn.coinafrique.com/categorie/moutons?page=9","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3013240","Mouton","400 000 CFA","Louga, Sénégal","https://images.coinafrique.com/thumb_4264167_uploaded_image1_1687307074.jpg"
"1739061098-153","https://sn.coinafrique.com/categorie/moutons?page=9","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-3013830","Moutons","250 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5144166_uploaded_image1_1737393386.jpg"
"1739061100-154","https://sn.coinafrique.com/categorie/moutons?page=9","Mouton tchadien","https://sn.coinafrique.com/annonce/moutons/mouton-tchadien-3013836","Mouton tchadien","250 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3013836_uploaded_image1_1616361582.jpg"
"1739061103-155","https://sn.coinafrique.com/categorie/moutons?page=9","Mouton  Ladoum","https://sn.coinafrique.com/annonce/moutons/mouton-ladoum-3020572","Mouton  Ladoum","450 000 CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3085602_uploaded_image1_1619649966.jpg"
"1739061105-156","https://sn.coinafrique.com/categorie/moutons?page=9","Géniteur Ladoum","https://sn.coinafrique.com/annonce/moutons/geniteur-ladoum-3033045","Géniteur Ladoum","450 000 CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3085602_uploaded_image1_1619649966.jpg"
"1739061108-157","https://sn.coinafrique.com/categorie/moutons?page=9","Moutons","https://sn.coinafrique.com/annonce/moutons/moutons-3040996","Moutons","750 000 CFA","Louga, Sénégal","https://images.coinafrique.com/thumb_4264167_uploaded_image1_1687307074.jpg"
"1739061110-158","https://sn.coinafrique.com/categorie/moutons?page=9","Mouton","https://sn.coinafrique.com/annonce/moutons/mouton-3041812","Mouton","180 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4969224_uploaded_image1_1727728741.jpg"
"1739061112-159","https://sn.coinafrique.com/categorie/moutons?page=9","Mouton femelle","https://sn.coinafrique.com/annonce/moutons/mouton-femelle-3041841","Mouton femelle","180 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4969224_uploaded_image1_1727728741.jpg"
"1739061116-160","https://sn.coinafrique.com/categorie/moutons?page=9","Mouton femelle","https://sn.coinafrique.com/annonce/moutons/mouton-femelle-3041846","Mouton femelle","180 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4969224_uploaded_image1_1727728741.jpg"
